season,Date,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,ht_leader,ft_result,outcome_vs_ht_leader
2021,13/02/2021,Brighton,Aston Villa,0,0,0,0,Level,Level,
2021,14/02/2021,Southampton,Wolves,1,0,1,2,Home,Away,trailing_team_won
2021,14/02/2021,West Brom,Man United,1,1,1,1,Level,Level,
2021,14/02/2021,Arsenal,Leeds,3,0,4,2,Home,Home,leader_won
2021,14/02/2021,Everton,Fulham,0,0,0,2,Level,Away,
2021,15/02/2021,West Ham,Sheffield United,1,0,3,0,Home,Home,leader_won
2021,15/02/2021,Chelsea,Newcastle,2,0,2,0,Home,Home,leader_won
2021,17/02/2021,Burnley,Fulham,0,0,1,1,Level,Level,
2021,17/02/2021,Everton,Man City,1,1,1,3,Level,Away,
2021,19/02/2021,Wolves,Leeds,0,0,1,0,Level,Home,
2021,20/02/2021,Southampton,Chelsea,1,0,1,1,Home,Level,ended_in_draw
2021,20/02/2021,Burnley,West Brom,0,0,0,0,Level,Level,
2021,20/02/2021,Liverpool,Everton,0,1,0,2,Away,Away,leader_won
2021,20/02/2021,Fulham,Sheffield United,0,0,1,0,Level,Home,
2021,21/02/2021,West Ham,Tottenham,1,0,2,1,Home,Home,leader_won
2021,21/02/2021,Aston Villa,Leicester,0,2,1,2,Away,Away,leader_won
2021,21/02/2021,Arsenal,Man City,0,1,0,1,Away,Away,leader_won
2021,21/02/2021,Man United,Newcastle,1,1,3,1,Level,Home,
2021,22/02/2021,Brighton,Crystal Palace,0,1,1,2,Away,Away,leader_won
2021,23/02/2021,Leeds,Southampton,0,0,3,0,Level,Home,
2021,27/02/2021,Man City,West Ham,1,1,2,1,Level,Home,
2021,27/02/2021,West Brom,Brighton,1,0,1,0,Home,Home,leader_won
2021,27/02/2021,Leeds,Aston Villa,0,1,0,1,Away,Away,leader_won
2021,27/02/2021,Newcastle,Wolves,0,0,1,1,Level,Level,
2021,28/02/2021,Crystal Palace,Fulham,0,0,0,0,Level,Level,
2021,28/02/2021,Leicester,Arsenal,1,2,1,3,Away,Away,leader_won
2021,28/02/2021,Tottenham,Burnley,3,0,4,0,Home,Home,leader_won
2021,28/02/2021,Chelsea,Man United,0,0,0,0,Level,Level,
2021,28/02/2021,Sheffield United,Liverpool,0,0,0,2,Level,Away,
2021,01/03/2021,Everton,Southampton,1,0,1,0,Home,Home,leader_won
2021,02/03/2021,Man City,Wolves,1,0,4,1,Home,Home,leader_won
2021,03/03/2021,Burnley,Leicester,1,1,1,1,Level,Level,
2021,03/03/2021,Sheffield United,Aston Villa,1,0,1,0,Home,Home,leader_won
2021,03/03/2021,Crystal Palace,Man United,0,0,0,0,Level,Level,
2021,04/03/2021,Fulham,Tottenham,0,1,0,1,Away,Away,leader_won
2021,04/03/2021,West Brom,Everton,0,0,0,1,Level,Away,
2021,04/03/2021,Liverpool,Chelsea,0,1,0,1,Away,Away,leader_won
2021,06/03/2021,Burnley,Arsenal,1,1,1,1,Level,Level,
2021,06/03/2021,Sheffield United,Southampton,0,1,0,2,Away,Away,leader_won
2021,06/03/2021,Aston Villa,Wolves,0,0,0,0,Level,Level,
2021,06/03/2021,Brighton,Leicester,1,0,1,2,Home,Away,trailing_team_won
2021,07/03/2021,West Brom,Newcastle,0,0,0,0,Level,Level,
2021,07/03/2021,Liverpool,Fulham,0,1,0,1,Away,Away,leader_won
2021,07/03/2021,Man City,Man United,0,1,0,2,Away,Away,leader_won
2021,07/03/2021,Tottenham,Crystal Palace,1,1,4,1,Level,Home,
2021,08/03/2021,Chelsea,Everton,1,0,2,0,Home,Home,leader_won
2021,08/03/2021,West Ham,Leeds,2,0,2,0,Home,Home,leader_won
2021,10/03/2021,Man City,Southampton,3,1,5,2,Home,Home,leader_won
2021,12/03/2021,Newcastle,Aston Villa,0,0,1,1,Level,Level,
2021,13/03/2021,Leeds,Chelsea,0,0,0,0,Level,Level,
2021,13/03/2021,Crystal Palace,West Brom,1,0,1,0,Home,Home,leader_won
2021,13/03/2021,Everton,Burnley,1,2,1,2,Away,Away,leader_won
2021,13/03/2021,Fulham,Man City,0,0,0,3,Level,Away,
2021,14/03/2021,Southampton,Brighton,1,1,1,2,Level,Away,
2021,14/03/2021,Leicester,Sheffield United,1,0,5,0,Home,Home,leader_won
2021,14/03/2021,Arsenal,Tottenham,1,1,2,1,Level,Home,
2021,14/03/2021,Man United,West Ham,0,0,1,0,Level,Home,
2021,15/03/2021,Wolves,Liverpool,0,1,0,1,Away,Away,leader_won
2021,19/03/2021,Fulham,Leeds,1,1,1,2,Level,Away,
2021,20/03/2021,Brighton,Newcastle,1,0,3,0,Home,Home,leader_won
2021,21/03/2021,West Ham,Arsenal,3,1,3,3,Home,Level,ended_in_draw
2021,21/03/2021,Aston Villa,Tottenham,0,1,0,2,Away,Away,leader_won
2021,03/04/2021,Chelsea,West Brom,1,2,2,5,Away,Away,leader_won
2021,03/04/2021,Leeds,Sheffield United,1,1,2,1,Level,Home,
2021,03/04/2021,Leicester,Man City,0,0,0,2,Level,Away,
2021,03/04/2021,Arsenal,Liverpool,0,0,0,3,Level,Away,
2021,04/04/2021,Southampton,Burnley,2,2,3,2,Level,Home,
2021,04/04/2021,Newcastle,Tottenham,1,2,2,2,Away,Level,ended_in_draw
2021,04/04/2021,Aston Villa,Fulham,0,0,3,1,Level,Home,
2021,04/04/2021,Man United,Brighton,0,1,2,1,Away,Home,trailing_team_won
2021,05/04/2021,Everton,Crystal Palace,0,0,1,1,Level,Level,
2021,05/04/2021,Wolves,West Ham,1,3,2,3,Away,Away,leader_won
2021,09/04/2021,Fulham,Wolves,0,0,0,1,Level,Away,
2021,10/04/2021,Man City,Leeds,0,1,1,2,Away,Away,leader_won
2021,10/04/2021,Liverpool,Aston Villa,0,1,2,1,Away,Home,trailing_team_won
2021,10/04/2021,Crystal Palace,Chelsea,0,3,1,4,Away,Away,leader_won
2021,11/04/2021,Burnley,Newcastle,1,0,1,2,Home,Away,trailing_team_won
2021,11/04/2021,West Ham,Leicester,2,0,3,2,Home,Home,leader_won
2021,11/04/2021,Tottenham,Man United,1,0,1,3,Home,Away,trailing_team_won
2021,11/04/2021,Sheffield United,Arsenal,0,1,0,3,Away,Away,leader_won
2021,12/04/2021,West Brom,Southampton,2,0,3,0,Home,Home,leader_won
2021,12/04/2021,Brighton,Everton,0,0,0,0,Level,Level,
2021,16/04/2021,Everton,Tottenham,1,1,2,2,Level,Level,
2021,17/04/2021,Newcastle,West Ham,2,0,3,2,Home,Home,leader_won
2021,17/04/2021,Wolves,Sheffield United,0,0,1,0,Level,Home,
2021,18/04/2021,Arsenal,Fulham,0,0,1,1,Level,Level,
2021,18/04/2021,Man United,Burnley,0,0,3,1,Level,Home,
2021,19/04/2021,Leeds,Liverpool,0,1,1,1,Away,Level,ended_in_draw
2021,20/04/2021,Chelsea,Brighton,0,0,0,0,Level,Level,
2021,21/04/2021,Tottenham,Southampton,0,1,2,1,Away,Home,trailing_team_won
2021,21/04/2021,Aston Villa,Man City,1,2,1,2,Away,Away,leader_won
2021,22/04/2021,Leicester,West Brom,3,0,3,0,Home,Home,leader_won
2021,23/04/2021,Arsenal,Everton,0,0,0,1,Level,Away,
2021,24/04/2021,Liverpool,Newcastle,1,0,1,1,Home,Level,ended_in_draw
2021,24/04/2021,West Ham,Chelsea,0,1,0,1,Away,Away,leader_won
2021,24/04/2021,Sheffield United,Brighton,1,0,1,0,Home,Home,leader_won
2021,25/04/2021,Wolves,Burnley,0,3,0,4,Away,Away,leader_won
2021,25/04/2021,Leeds,Man United,0,0,0,0,Level,Level,
2021,25/04/2021,Aston Villa,West Brom,1,1,2,2,Level,Level,
2021,26/04/2021,Leicester,Crystal Palace,0,1,2,1,Away,Home,trailing_team_won
2021,30/04/2021,Southampton,Leicester,0,0,1,1,Level,Level,
2021,01/05/2021,Crystal Palace,Man City,0,0,0,2,Level,Away,
2021,01/05/2021,Brighton,Leeds,1,0,2,0,Home,Home,leader_won
2021,01/05/2021,Chelsea,Fulham,1,0,2,0,Home,Home,leader_won
2021,01/05/2021,Everton,Aston Villa,1,1,1,2,Level,Away,
2021,02/05/2021,Newcastle,Arsenal,0,1,0,2,Away,Away,leader_won
2021,02/05/2021,Tottenham,Sheffield United,1,0,4,0,Home,Home,leader_won
2021,03/05/2021,West Brom,Wolves,0,1,1,1,Away,Level,ended_in_draw
2021,03/05/2021,Burnley,West Ham,1,2,1,2,Away,Away,leader_won
2021,07/05/2021,Leicester,Newcastle,0,2,2,4,Away,Away,leader_won
2021,08/05/2021,Leeds,Tottenham,2,1,3,1,Home,Home,leader_won
2021,08/05/2021,Sheffield United,Crystal Palace,0,1,0,2,Away,Away,leader_won
2021,08/05/2021,Man City,Chelsea,1,0,1,2,Home,Away,trailing_team_won
2021,08/05/2021,Liverpool,Southampton,1,0,2,0,Home,Home,leader_won
2021,09/05/2021,Wolves,Brighton,0,1,2,1,Away,Home,trailing_team_won
2021,09/05/2021,Aston Villa,Man United,1,0,1,3,Home,Away,trailing_team_won
2021,09/05/2021,West Ham,Everton,0,1,0,1,Away,Away,leader_won
2021,09/05/2021,Arsenal,West Brom,2,0,3,1,Home,Home,leader_won
2021,10/05/2021,Fulham,Burnley,0,2,0,2,Away,Away,leader_won
2021,11/05/2021,Man United,Leicester,1,1,1,2,Level,Away,
2021,11/05/2021,Southampton,Crystal Palace,1,1,3,1,Level,Home,
2021,12/05/2021,Chelsea,Arsenal,0,1,0,1,Away,Away,leader_won
2021,13/05/2021,Aston Villa,Everton,0,0,0,0,Level,Level,
2021,13/05/2021,Man United,Liverpool,1,2,2,4,Away,Away,leader_won
2021,14/05/2021,Newcastle,Man City,2,2,3,4,Level,Away,
2021,15/05/2021,Burnley,Leeds,0,1,0,4,Away,Away,leader_won
2021,15/05/2021,Southampton,Fulham,1,0,3,1,Home,Home,leader_won
2021,15/05/2021,Brighton,West Ham,0,0,1,1,Level,Level,
2021,16/05/2021,Crystal Palace,Aston Villa,1,2,3,2,Away,Home,trailing_team_won
2021,16/05/2021,Tottenham,Wolves,1,0,2,0,Home,Home,leader_won
2021,16/05/2021,West Brom,Liverpool,1,1,1,2,Level,Away,
2021,16/05/2021,Everton,Sheffield United,0,1,0,1,Away,Away,leader_won
2021,18/05/2021,Man United,Fulham,1,0,1,1,Home,Level,ended_in_draw
2021,18/05/2021,Southampton,Leeds,0,0,0,2,Level,Away,
2021,18/05/2021,Brighton,Man City,0,1,3,2,Away,Home,trailing_team_won
2021,18/05/2021,Chelsea,Leicester,0,0,2,1,Level,Home,
2021,19/05/2021,Everton,Wolves,0,0,1,0,Level,Home,
2021,19/05/2021,Newcastle,Sheffield United,1,0,1,0,Home,Home,leader_won
2021,19/05/2021,Tottenham,Aston Villa,1,2,1,2,Away,Away,leader_won
2021,19/05/2021,Crystal Palace,Arsenal,0,1,1,3,Away,Away,leader_won
2021,19/05/2021,Burnley,Liverpool,0,1,0,3,Away,Away,leader_won
2021,19/05/2021,West Brom,West Ham,1,1,1,3,Level,Away,
2021,23/05/2021,Arsenal,Brighton,0,0,2,0,Level,Home,
2021,23/05/2021,Aston Villa,Chelsea,1,0,2,1,Home,Home,leader_won
2021,23/05/2021,Fulham,Newcastle,0,1,0,2,Away,Away,leader_won
2021,23/05/2021,Leeds,West Brom,2,0,3,1,Home,Home,leader_won
2021,23/05/2021,Leicester,Tottenham,1,1,2,4,Level,Away,
2021,23/05/2021,Liverpool,Crystal Palace,1,0,2,0,Home,Home,leader_won
2021,23/05/2021,Man City,Everton,2,0,5,0,Home,Home,leader_won
2021,23/05/2021,Sheffield United,Burnley,1,0,1,0,Home,Home,leader_won
2021,23/05/2021,West Ham,Southampton,2,0,3,0,Home,Home,leader_won
2021,23/05/2021,Wolves,Man United,1,2,1,2,Away,Away,leader_won
2122,13/08/2021,Brentford,Arsenal,1,0,2,0,Home,Home,leader_won
2122,14/08/2021,Man United,Leeds,1,0,5,1,Home,Home,leader_won
2122,14/08/2021,Burnley,Brighton,1,0,1,2,Home,Away,trailing_team_won
2122,14/08/2021,Chelsea,Crystal Palace,2,0,3,0,Home,Home,leader_won
2122,14/08/2021,Everton,Southampton,0,1,3,1,Away,Home,trailing_team_won
2122,14/08/2021,Leicester,Wolves,1,0,1,0,Home,Home,leader_won
2122,14/08/2021,Watford,Aston Villa,2,0,3,2,Home,Home,leader_won
2122,14/08/2021,Norwich,Liverpool,0,1,0,3,Away,Away,leader_won
2122,15/08/2021,Newcastle,West Ham,2,1,2,4,Home,Away,trailing_team_won
2122,15/08/2021,Tottenham,Man City,0,0,1,0,Level,Home,
2122,21/08/2021,Liverpool,Burnley,1,0,2,0,Home,Home,leader_won
2122,21/08/2021,Aston Villa,Newcastle,1,0,2,0,Home,Home,leader_won
2122,21/08/2021,Crystal Palace,Brentford,0,0,0,0,Level,Level,
2122,21/08/2021,Leeds,Everton,1,1,2,2,Level,Level,
2122,21/08/2021,Man City,Norwich,2,0,5,0,Home,Home,leader_won
2122,21/08/2021,Brighton,Watford,2,0,2,0,Home,Home,leader_won
2122,22/08/2021,Southampton,Man United,1,0,1,1,Home,Level,ended_in_draw
2122,22/08/2021,Wolves,Tottenham,0,1,0,1,Away,Away,leader_won
2122,22/08/2021,Arsenal,Chelsea,0,2,0,2,Away,Away,leader_won
2122,23/08/2021,West Ham,Leicester,1,0,4,1,Home,Home,leader_won
2122,28/08/2021,Man City,Arsenal,3,0,5,0,Home,Home,leader_won
2122,28/08/2021,Aston Villa,Brentford,1,1,1,1,Level,Level,
2122,28/08/2021,Brighton,Everton,0,1,0,2,Away,Away,leader_won
2122,28/08/2021,Newcastle,Southampton,0,0,2,2,Level,Level,
2122,28/08/2021,Norwich,Leicester,1,1,1,2,Level,Away,
2122,28/08/2021,West Ham,Crystal Palace,1,0,2,2,Home,Level,ended_in_draw
2122,28/08/2021,Liverpool,Chelsea,1,1,1,1,Level,Level,
2122,29/08/2021,Burnley,Leeds,0,0,1,1,Level,Level,
2122,29/08/2021,Tottenham,Watford,1,0,1,0,Home,Home,leader_won
2122,29/08/2021,Wolves,Man United,0,0,0,1,Level,Away,
2122,11/09/2021,Crystal Palace,Tottenham,0,0,3,0,Level,Home,
2122,11/09/2021,Arsenal,Norwich,0,0,1,0,Level,Home,
2122,11/09/2021,Brentford,Brighton,0,0,0,1,Level,Away,
2122,11/09/2021,Leicester,Man City,0,0,0,1,Level,Away,
2122,11/09/2021,Man United,Newcastle,1,0,4,1,Home,Home,leader_won
2122,11/09/2021,Southampton,West Ham,0,0,0,0,Level,Level,
2122,11/09/2021,Watford,Wolves,0,0,0,2,Level,Away,
2122,11/09/2021,Chelsea,Aston Villa,1,0,3,0,Home,Home,leader_won
2122,12/09/2021,Leeds,Liverpool,0,1,0,3,Away,Away,leader_won
2122,13/09/2021,Everton,Burnley,0,0,3,1,Level,Home,
2122,17/09/2021,Newcastle,Leeds,1,1,1,1,Level,Level,
2122,18/09/2021,Wolves,Brentford,0,2,0,2,Away,Away,leader_won
2122,18/09/2021,Burnley,Arsenal,0,1,0,1,Away,Away,leader_won
2122,18/09/2021,Liverpool,Crystal Palace,1,0,3,0,Home,Home,leader_won
2122,18/09/2021,Man City,Southampton,0,0,0,0,Level,Level,
2122,18/09/2021,Norwich,Watford,1,1,1,3,Level,Away,
2122,18/09/2021,Aston Villa,Everton,0,0,3,0,Level,Home,
2122,19/09/2021,Brighton,Leicester,1,0,2,1,Home,Home,leader_won
2122,19/09/2021,West Ham,Man United,1,1,1,2,Level,Away,
2122,19/09/2021,Tottenham,Chelsea,0,0,0,3,Level,Away,
2122,25/09/2021,Chelsea,Man City,0,0,0,1,Level,Away,
2122,25/09/2021,Man United,Aston Villa,0,0,0,1,Level,Away,
2122,25/09/2021,Everton,Norwich,1,0,2,0,Home,Home,leader_won
2122,25/09/2021,Leeds,West Ham,1,0,1,2,Home,Away,trailing_team_won
2122,25/09/2021,Leicester,Burnley,1,2,2,2,Away,Level,ended_in_draw
2122,25/09/2021,Watford,Newcastle,0,1,1,1,Away,Level,ended_in_draw
2122,25/09/2021,Brentford,Liverpool,1,1,3,3,Level,Level,
2122,26/09/2021,Southampton,Wolves,0,0,0,1,Level,Away,
2122,26/09/2021,Arsenal,Tottenham,3,0,3,1,Home,Home,leader_won
2122,27/09/2021,Crystal Palace,Brighton,1,0,1,1,Home,Level,ended_in_draw
2122,02/10/2021,Man United,Everton,1,0,1,1,Home,Level,ended_in_draw
2122,02/10/2021,Burnley,Norwich,0,0,0,0,Level,Level,
2122,02/10/2021,Chelsea,Southampton,1,0,3,1,Home,Home,leader_won
2122,02/10/2021,Leeds,Watford,1,0,1,0,Home,Home,leader_won
2122,02/10/2021,Wolves,Newcastle,1,1,2,1,Level,Home,
2122,02/10/2021,Brighton,Arsenal,0,0,0,0,Level,Level,
2122,03/10/2021,Crystal Palace,Leicester,0,2,2,2,Away,Level,ended_in_draw
2122,03/10/2021,Tottenham,Aston Villa,1,0,2,1,Home,Home,leader_won
2122,03/10/2021,West Ham,Brentford,0,1,1,2,Away,Away,leader_won
2122,03/10/2021,Liverpool,Man City,0,0,2,2,Level,Level,
2122,16/10/2021,Watford,Liverpool,0,2,0,5,Away,Away,leader_won
2122,16/10/2021,Aston Villa,Wolves,0,0,2,3,Level,Away,
2122,16/10/2021,Leicester,Man United,1,1,4,2,Level,Home,
2122,16/10/2021,Man City,Burnley,1,0,2,0,Home,Home,leader_won
2122,16/10/2021,Norwich,Brighton,0,0,0,0,Level,Level,
2122,16/10/2021,Southampton,Leeds,0,0,1,0,Level,Home,
2122,16/10/2021,Brentford,Chelsea,0,1,0,1,Away,Away,leader_won
2122,17/10/2021,Everton,West Ham,0,0,0,1,Level,Away,
2122,17/10/2021,Newcastle,Tottenham,1,3,2,3,Away,Away,leader_won
2122,18/10/2021,Arsenal,Crystal Palace,1,0,2,2,Home,Level,ended_in_draw
2122,22/10/2021,Arsenal,Aston Villa,2,0,3,1,Home,Home,leader_won
2122,23/10/2021,Chelsea,Norwich,3,0,7,0,Home,Home,leader_won
2122,23/10/2021,Crystal Palace,Newcastle,0,0,1,1,Level,Level,
2122,23/10/2021,Everton,Watford,1,1,2,5,Level,Away,
2122,23/10/2021,Leeds,Wolves,0,1,1,1,Away,Level,ended_in_draw
2122,23/10/2021,Southampton,Burnley,1,1,2,2,Level,Level,
2122,23/10/2021,Brighton,Man City,0,3,1,4,Away,Away,leader_won
2122,24/10/2021,Brentford,Leicester,0,1,1,2,Away,Away,leader_won
2122,24/10/2021,West Ham,Tottenham,0,0,1,0,Level,Home,
2122,24/10/2021,Man United,Liverpool,0,4,0,5,Away,Away,leader_won
2122,30/10/2021,Leicester,Arsenal,0,2,0,2,Away,Away,leader_won
2122,30/10/2021,Burnley,Brentford,3,0,3,1,Home,Home,leader_won
2122,30/10/2021,Liverpool,Brighton,2,1,2,2,Home,Level,ended_in_draw
2122,30/10/2021,Man City,Crystal Palace,0,1,0,2,Away,Away,leader_won
2122,30/10/2021,Newcastle,Chelsea,0,0,0,3,Level,Away,
2122,30/10/2021,Watford,Southampton,0,1,0,1,Away,Away,leader_won
2122,30/10/2021,Tottenham,Man United,0,1,0,3,Away,Away,leader_won
2122,31/10/2021,Norwich,Leeds,0,0,1,2,Level,Away,
2122,31/10/2021,Aston Villa,West Ham,1,2,1,4,Away,Away,leader_won
2122,01/11/2021,Wolves,Everton,2,0,2,1,Home,Home,leader_won
2122,05/11/2021,Southampton,Aston Villa,1,0,1,0,Home,Home,leader_won
2122,06/11/2021,Man United,Man City,0,2,0,2,Away,Away,leader_won
2122,06/11/2021,Brentford,Norwich,0,2,1,2,Away,Away,leader_won
2122,06/11/2021,Chelsea,Burnley,1,0,1,1,Home,Level,ended_in_draw
2122,06/11/2021,Crystal Palace,Wolves,0,0,2,0,Level,Home,
2122,06/11/2021,Brighton,Newcastle,1,0,1,1,Home,Level,ended_in_draw
2122,07/11/2021,Arsenal,Watford,0,0,1,0,Level,Home,
2122,07/11/2021,Everton,Tottenham,0,0,0,0,Level,Level,
2122,07/11/2021,Leeds,Leicester,1,1,1,1,Level,Level,
2122,07/11/2021,West Ham,Liverpool,1,1,3,2,Level,Home,
2122,20/11/2021,Leicester,Chelsea,0,2,0,3,Away,Away,leader_won
2122,20/11/2021,Aston Villa,Brighton,0,0,2,0,Level,Home,
2122,20/11/2021,Burnley,Crystal Palace,2,3,3,3,Away,Level,ended_in_draw
2122,20/11/2021,Newcastle,Brentford,2,2,3,3,Level,Level,
2122,20/11/2021,Norwich,Southampton,1,1,2,1,Level,Home,
2122,20/11/2021,Watford,Man United,2,0,4,1,Home,Home,leader_won
2122,20/11/2021,Wolves,West Ham,0,0,1,0,Level,Home,
2122,20/11/2021,Liverpool,Arsenal,1,0,4,0,Home,Home,leader_won
2122,21/11/2021,Man City,Everton,1,0,3,0,Home,Home,leader_won
2122,21/11/2021,Tottenham,Leeds,0,1,2,1,Away,Home,trailing_team_won
2122,27/11/2021,Arsenal,Newcastle,0,0,2,0,Level,Home,
2122,27/11/2021,Crystal Palace,Aston Villa,0,1,1,2,Away,Away,leader_won
2122,27/11/2021,Liverpool,Southampton,3,0,4,0,Home,Home,leader_won
2122,27/11/2021,Norwich,Wolves,0,0,0,0,Level,Level,
2122,27/11/2021,Brighton,Leeds,0,0,0,0,Level,Level,
2122,28/11/2021,Brentford,Everton,1,0,1,0,Home,Home,leader_won
2122,28/11/2021,Leicester,Watford,3,1,4,2,Home,Home,leader_won
2122,28/11/2021,Man City,West Ham,1,0,2,1,Home,Home,leader_won
2122,28/11/2021,Chelsea,Man United,0,0,1,1,Level,Level,
2122,30/11/2021,Newcastle,Norwich,0,0,1,1,Level,Level,
2122,30/11/2021,Leeds,Crystal Palace,0,0,1,0,Level,Home,
2122,01/12/2021,Southampton,Leicester,2,1,2,2,Home,Level,ended_in_draw
2122,01/12/2021,Watford,Chelsea,1,1,1,2,Level,Away,
2122,01/12/2021,West Ham,Brighton,1,0,1,1,Home,Level,ended_in_draw
2122,01/12/2021,Wolves,Burnley,0,0,0,0,Level,Level,
2122,01/12/2021,Aston Villa,Man City,0,2,1,2,Away,Away,leader_won
2122,01/12/2021,Everton,Liverpool,1,2,1,4,Away,Away,leader_won
2122,02/12/2021,Tottenham,Brentford,1,0,2,0,Home,Home,leader_won
2122,02/12/2021,Man United,Arsenal,1,1,3,2,Level,Home,
2122,04/12/2021,West Ham,Chelsea,1,2,3,2,Away,Home,trailing_team_won
2122,04/12/2021,Newcastle,Burnley,1,0,1,0,Home,Home,leader_won
2122,04/12/2021,Southampton,Brighton,1,0,1,1,Home,Level,ended_in_draw
2122,04/12/2021,Wolves,Liverpool,0,0,0,1,Level,Away,
2122,04/12/2021,Watford,Man City,0,2,1,3,Away,Away,leader_won
2122,05/12/2021,Leeds,Brentford,1,0,2,2,Home,Level,ended_in_draw
2122,05/12/2021,Man United,Crystal Palace,0,0,1,0,Level,Home,
2122,05/12/2021,Tottenham,Norwich,1,0,3,0,Home,Home,leader_won
2122,05/12/2021,Aston Villa,Leicester,1,1,2,1,Level,Home,
2122,06/12/2021,Everton,Arsenal,0,1,2,1,Away,Home,trailing_team_won
2122,10/12/2021,Brentford,Watford,0,1,2,1,Away,Home,trailing_team_won
2122,11/12/2021,Man City,Wolves,0,0,1,0,Level,Home,
2122,11/12/2021,Arsenal,Southampton,2,0,3,0,Home,Home,leader_won
2122,11/12/2021,Chelsea,Leeds,1,1,3,2,Level,Home,
2122,11/12/2021,Liverpool,Aston Villa,0,0,1,0,Level,Home,
2122,11/12/2021,Norwich,Man United,0,0,0,1,Level,Away,
2122,12/12/2021,Burnley,West Ham,0,0,0,0,Level,Level,
2122,12/12/2021,Leicester,Newcastle,1,0,4,0,Home,Home,leader_won
2122,12/12/2021,Crystal Palace,Everton,1,0,3,1,Home,Home,leader_won
2122,14/12/2021,Norwich,Aston Villa,0,1,0,2,Away,Away,leader_won
2122,14/12/2021,Man City,Leeds,3,0,7,0,Home,Home,leader_won
2122,15/12/2021,Brighton,Wolves,0,1,0,1,Away,Away,leader_won
2122,15/12/2021,Crystal Palace,Southampton,1,2,2,2,Away,Level,ended_in_draw
2122,15/12/2021,Arsenal,West Ham,0,0,2,0,Level,Home,
2122,16/12/2021,Chelsea,Everton,0,0,1,1,Level,Level,
2122,16/12/2021,Liverpool,Newcastle,2,1,3,1,Home,Home,leader_won
2122,18/12/2021,Leeds,Arsenal,0,3,1,4,Away,Away,leader_won
2122,19/12/2021,Newcastle,Man City,0,2,0,4,Away,Away,leader_won
2122,19/12/2021,Wolves,Chelsea,0,0,0,0,Level,Level,
2122,19/12/2021,Tottenham,Liverpool,1,1,2,2,Level,Level,
2122,26/12/2021,Man City,Leicester,4,0,6,3,Home,Home,leader_won
2122,26/12/2021,Norwich,Arsenal,0,2,0,5,Away,Away,leader_won
2122,26/12/2021,Tottenham,Crystal Palace,2,0,3,0,Home,Home,leader_won
2122,26/12/2021,West Ham,Southampton,0,1,2,3,Away,Away,leader_won
2122,26/12/2021,Aston Villa,Chelsea,1,1,1,3,Level,Away,
2122,26/12/2021,Brighton,Brentford,2,0,2,0,Home,Home,leader_won
2122,27/12/2021,Newcastle,Man United,1,0,1,1,Home,Level,ended_in_draw
2122,28/12/2021,Crystal Palace,Norwich,3,0,3,0,Home,Home,leader_won
2122,28/12/2021,Southampton,Tottenham,1,1,1,1,Level,Level,
2122,28/12/2021,Watford,West Ham,1,2,1,4,Away,Away,leader_won
2122,28/12/2021,Leicester,Liverpool,0,0,1,0,Level,Home,
2122,29/12/2021,Chelsea,Brighton,1,0,1,1,Home,Level,ended_in_draw
2122,29/12/2021,Brentford,Man City,0,1,0,1,Away,Away,leader_won
2122,30/12/2021,Man United,Burnley,3,1,3,1,Home,Home,leader_won
2122,01/01/2022,Arsenal,Man City,1,0,1,2,Home,Away,trailing_team_won
2122,01/01/2022,Watford,Tottenham,0,0,0,1,Level,Away,
2122,01/01/2022,Crystal Palace,West Ham,0,3,2,3,Away,Away,leader_won
2122,02/01/2022,Brentford,Aston Villa,1,1,2,1,Level,Home,
2122,02/01/2022,Everton,Brighton,0,2,2,3,Away,Away,leader_won
2122,02/01/2022,Leeds,Burnley,1,0,3,1,Home,Home,leader_won
2122,02/01/2022,Chelsea,Liverpool,2,2,2,2,Level,Level,
2122,03/01/2022,Man United,Wolves,0,0,0,1,Level,Away,
2122,11/01/2022,Southampton,Brentford,2,1,4,1,Home,Home,leader_won
2122,12/01/2022,West Ham,Norwich,1,0,2,0,Home,Home,leader_won
2122,14/01/2022,Brighton,Crystal Palace,0,0,1,1,Level,Level,
2122,15/01/2022,Man City,Chelsea,0,0,1,0,Level,Home,
2122,15/01/2022,Newcastle,Watford,0,0,1,1,Level,Level,
2122,15/01/2022,Norwich,Everton,2,0,2,1,Home,Home,leader_won
2122,15/01/2022,Wolves,Southampton,1,0,3,1,Home,Home,leader_won
2122,15/01/2022,Aston Villa,Man United,0,1,2,2,Away,Level,ended_in_draw
2122,16/01/2022,Liverpool,Brentford,1,0,3,0,Home,Home,leader_won
2122,16/01/2022,West Ham,Leeds,1,2,2,3,Away,Away,leader_won
2122,18/01/2022,Brighton,Chelsea,0,1,1,1,Away,Level,ended_in_draw
2122,19/01/2022,Leicester,Tottenham,1,1,2,3,Level,Away,
2122,19/01/2022,Brentford,Man United,0,0,1,3,Level,Away,
2122,21/01/2022,Watford,Norwich,0,0,0,3,Level,Away,
2122,22/01/2022,Everton,Aston Villa,0,1,0,1,Away,Away,leader_won
2122,22/01/2022,Brentford,Wolves,0,0,1,2,Level,Away,
2122,22/01/2022,Leeds,Newcastle,0,0,0,1,Level,Away,
2122,22/01/2022,Man United,West Ham,0,0,1,0,Level,Home,
